42;GA1.2.1314981900.1580852355;Mersedes-krasnodar.ru;Znamenskiy;Krasnodar Krai;Chrome;mobile;05.02.2020;2;(not set);(not provided);organic;google;0.000000;0.000000;1;/;0;0.000000;0.00;0;google;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
43;GA1.2.1313175792.1581838527;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Chrome;mobile;16.02.2020;6;(not set);(not provided);organic;google;0.002627;0.000000;1;/;0;0.000000;0.00;0;google;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
44;GA1.2.1292766094.1581168678;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Chrome;mobile;08.02.2020;2;(not set);(not provided);organic;google;0.000000;0.000000;1;/;0;0.000000;0.00;0;google;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
45;GA1.2.1286081618.1579767611;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;YaBrowser;desktop;23.01.2020;2;(not set);(not set);organic;yandex;0.000000;0.000000;1;/offers/buy/lizing-dlya-fizicheskikh-lits/;0;0.000000;0.00;0;YANDEX;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
46;GA1.2.1271606622.1579861858;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;YaBrowser;desktop;24.01.2020;4;(not set);(not set);referral;yandex.ru;0.000602;0.000000;1;/;0;0.000000;0.00;0;yandex.ru;100.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
47;GA1.2.1253509484.1578932185;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Opera;desktop;13.01.2020;4;(not set);(not set);referral;BMW-keyauto-krd.ru;0.000000;0.000000;2;/new/BMW/x1;0;0.000000;0.00;0;BMW-keyauto-krd.ru;216.00;0;x1;15;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
48;GA1.2.1253509484.1578932185;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Opera;desktop;13.01.2020;4;(not set);(not set);referral;BMW-keyauto-krd.ru;0.000000;0.000000;2;/;0;0.000000;0.00;0;BMW-keyauto-krd.ru;236.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
49;GA1.2.1253509484.1578932185;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Opera;desktop;13.01.2020;2;(not set);(not set);referral;yandex.ru;0.000000;0.000000;1;/;1;1.000000;14463.00;1;yandex.ru;131.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
50;GA1.2.1169448376.1577861283;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Samsung Internet;tablet;01.01.2020;4;(not set);(not set);organic;yandex;0.000729;0.000000;1;/;1;1.000000;9201.00;1;YANDEX;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
51;GA1.2.1169448376.1577861283;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Samsung Internet;tablet;01.01.2020;4;(not set);(not set);referral;BMW-keyauto-krd.ru;0.002222;0.000000;1;(entrance);1;1.000000;10693.00;1;BMW-keyauto-krd.ru;241.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
52;GA1.2.1169448376.1577861283;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Samsung Internet;tablet;12.01.2020;4;(not set);(not set);organic;yandex;0.000289;0.000000;1;/;0;0.000000;0.00;0;YANDEX;0.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
53;GA1.2.1169448376.1577861283;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Samsung Internet;tablet;12.01.2020;4;(not set);(not set);referral;BMW-keyauto-krd.ru;0.000208;0.000000;1;/;1;1.000000;43155.00;1;BMW-keyauto-krd.ru;170.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
54;GA1.2.1169448376.1577861283;BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Samsung Internet;tablet;19.01.2020;4;(not set);(not set);organic;yandex;0.000428;0.000000;1;/;0;0.000000;0.00;0;YANDEX;0.00;1;NULL;NULL;Znamenskiy;1;1;1;c180;2300000.000000;RUB;2300000.0000000000000;460000.000000;0.000000000
55;GA1.2.1169448376.1577861283;cars.BMW-keyauto-krd.ru;Znamenskiy;Krasnodar Krai;Samsung Internet;tablet;19.01.2020;2;(not set);(not set);referral;BMW-keyauto-krd.ru;0.000000;0.000000;1;/;0;0.000000;0.00;0;BMW-keyauto-krd.ru;222.00;0;NULL;NULL;Znamenskiy;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL
